global_id	adhyaya	pada	num	text_deva	text_slp1	sutra_type
1302	4	1	52	बहुव्रीहेश्चान्तोदात्तात्	bhuvrIheScAntodAttAt	VIDHI
1303	4	1	53	अस्वाङ्गपूर्वपदाद्वा	asvANgpUrvpdAdvA	VIDHI
1304	4	1	54	स्वाङ्गाच्चोपसर्जनादसंयोगोपधात्	svANgAccopsrjnAdsMyogopDAt	VIDHI
1305	4	1	55	नासिकोदरौष्ठजङ्घादन्तकर्णशृङ्गाच्च	nAsikodrOzWjNGAdntkrRSfNgAcc	VIDHI
1306	4	1	56	न क्रोडादिबह्वचः	n kroqAdibhvcH	VIDHI
1307	4	1	57	सहनञ्विद्यमानपूर्वाच्च	shnYvidymAnpUrvAcc	VIDHI
1308	4	1	58	नखमुखात् संज्ञायाम्	nKmuKAt sMjYAyAm	VIDHI
1309	4	1	59	दीर्घजिह्वी च च्छन्दसि	dIrGjihvI c cCndsi	VIDHI
1310	4	1	60	दिक्पूर्वपदान्ङीप्	dikpUrvpdAnNIp	VIDHI
1311	4	1	61	वाहः	vAhH	VIDHI
1312	4	1	62	सख्यशिश्वीति भाषायाम्	sKySiSvIti BAzAyAm	VIDHI
1313	4	1	63	जातेरस्त्रीविषयादयोपधात्	jAterstrIvizyAdyopDAt	VIDHI
1314	4	1	64	पाककर्णपर्णपुष्पफलमूलवालोत्तरपदाच्च	pAkkrRprRpuzpPlmUlvAlottrpdAcc	VIDHI
1315	4	1	65	इतो मनुष्यजातेः	ito mnuzyjAteH	VIDHI
1316	4	1	66	ऊङुतः	UNutH	VIDHI
1317	4	1	67	बाह्वन्तात् संज्ञायाम्	bAhvntAt sMjYAyAm	VIDHI
1318	4	1	68	पङ्गोश्च	pNgoSc	VIDHI
1319	4	1	69	ऊरूत्तरपदादौपम्ये	UrUttrpdAdOpmye	VIDHI
1320	4	1	70	संहितशफलक्षणवामादेश्च	sMhitSPlkzRvAmAdeSc	VIDHI
1321	4	1	71	कद्रुकमण्डल्वोश्छन्दसि	kdrukmRqlvoSCndsi	VIDHI
1322	4	1	72	संज्ञायाम्	sMjYAyAm	VIDHI
1323	4	1	73	शार्ङ्गरवाद्यञो ङीन्	SArNgrvAdyYo NIn	VIDHI
1324	4	1	74	यङश्चाप्	yNScAp	VIDHI
1325	4	1	75	आवट्याच्च	AvwyAcc	VIDHI
1326	4	1	76	तद्धिताः	tdDitAH	SAMJNA
1327	4	1	77	यूनस्तिः	yUnstiH	VIDHI
1328	4	1	78	अणिञोरनार्षयोर्गुरूपोत्तमयोः ष्यङ् गोत्रे	aRiYornArzyorgurUpottmyoH zyN gotre	VIDHI
1329	4	1	79	गोत्रावयवात्	gotrAvyvAt	VIDHI
1330	4	1	80	क्रौड्यादिभ्यश्च	krOqyAdiBySc	VIDHI
1331	4	1	81	दैवयज्ञिशौचिवृक्षिसात्यमुग्रिकाण्ठेविद्धिभ्योऽन्यतरस्याम्	dEvyjYiSOcivfkzisAtymugrikARWevidDiByonytrsyAm	VIDHI
1332	4	1	82	समर्थानां प्रथमाद्वा	smrTAnAM prTmAdvA	ADHIKARA
1333	4	1	83	प्राग्दीव्यतोऽण्	prAgdIvytoR	ADHIKARA
1334	4	1	84	अश्वपत्यादिभ्यश्च	aSvptyAdiBySc	VIDHI
1335	4	1	85	दित्यदित्यादित्यपत्युत्तरपदाण्ण्यः	ditydityAdityptyuttrpdARRyH	VIDHI
1336	4	1	86	उत्सादिभ्योऽञ्	utsAdiByoY	VIDHI
1337	4	1	87	स्त्रीपुंसाभ्यां नञ्स्नञौ भवनात्	strIpuMsAByAM nYsnYO BvnAt	VIDHI
1338	4	1	88	द्विगोर्लुगनपत्ये	dvigorlugnptye	VIDHI
1339	4	1	89	गोत्रेऽलुगचि	gotrelugci	VIDHI
1340	4	1	90	यूनि लुक्	yUni luk	VIDHI
1341	4	1	91	फक्फिञोरन्यतरस्याम्	PkPiYornytrsyAm	VIDHI
1342	4	1	92	तस्यापत्यम्	tsyAptym	ADHIKARA
1343	4	1	93	एको गोत्रे	eko gotre	VIDHI
1344	4	1	94	गोत्राद्यून्यस्त्रियाम्	gotrAdyUnystriyAm	VIDHI
1345	4	1	95	अत इञ्	at iY	VIDHI
1346	4	1	96	बाह्वादिभ्यश्च	bAhvAdiBySc	VIDHI
1347	4	1	97	सुधातुरकङ् च	suDAturkN c	VIDHI
1348	4	1	98	गोत्रे कुञ्जादिभ्यश्च्फञ्	gotre kuYjAdiByScPY	VIDHI
1349	4	1	99	नडादिभ्यः फक्	nqAdiByH Pk	VIDHI
1350	4	1	100	हरितादिभ्योऽञः	hritAdiByoYH	VIDHI
1351	4	1	101	यञिञोश्च	yYiYoSc	VIDHI
1352	4	1	102	शरद्वच्छुनकदर्भाद्भृगुवत्साग्रायणेषु	SrdvcCunkdrBAdBfguvtsAgrAyRezu	VIDHI
1353	4	1	103	द्रोणपर्वतजीवन्तादन्यतरस्याम्	droRprvtjIvntAdnytrsyAm	VIDHI
1354	4	1	104	अनृष्यानन्तर्ये बिदादिभ्योऽञ्	anfzyAnntrye bidAdiByoY	VIDHI
1355	4	1	105	गर्गादिभ्यो यञ्	grgAdiByo yY	VIDHI
1356	4	1	106	मधुबभ्र्वोर्ब्राह्मणकौशिकयोः	mDubBrvorbrAhmRkOSikyoH	VIDHI
1357	4	1	107	कपिबोधादाङ्गिरसे	kpiboDAdANgirse	VIDHI
1358	4	1	108	वतण्डाच्च	vtRqAcc	VIDHI
1359	4	1	109	लुक् स्त्रियाम्	luk striyAm	VIDHI
1360	4	1	110	अश्वादिभ्यः फञ्	aSvAdiByH PY	VIDHI
1361	4	1	111	भर्गात् त्रैगर्ते	BrgAt trEgrte	VIDHI
1362	4	1	112	शिवादिभ्योऽण्	SivAdiByoR	VIDHI
1363	4	1	113	अवृद्धाभ्यो नदीमानुषीभ्यस्तन्नामिकाभ्यः	avfdDAByo ndImAnuzIBystnnAmikAByH	VIDHI
1364	4	1	114	ऋष्यन्धकवृष्णिकुरुभ्यश्च	fzynDkvfzRikuruBySc	VIDHI
1365	4	1	115	मातुरुत् संख्यासम्भद्रपूर्वायाः	mAturut sMKyAsmBdrpUrvAyAH	VIDHI
1366	4	1	116	कन्यायाः कनीन च	knyAyAH knIn c	VIDHI
1367	4	1	117	विकर्णशुङ्गच्छगलाद्वत्सभरद्वाजात्रिषु	vikrRSuNgcCglAdvtsBrdvAjAtrizu	VIDHI
1368	4	1	118	पीलाया वा	pIlAyA vA	VIDHI
1369	4	1	119	ढक् च मण्डूकात्	Qk c mRqUkAt	VIDHI
1370	4	1	120	स्त्रीभ्यो ढक्	strIByo Qk	VIDHI
1371	4	1	121	द्व्यचः	dvycH	VIDHI
1372	4	1	122	इतश्चानिञः	itScAniYH	VIDHI
1373	4	1	123	शुभ्रादिभ्यश्च	SuBrAdiBySc	VIDHI
1374	4	1	124	विकर्णकुषीतकात् काश्यपे	vikrRkuzItkAt kASype	VIDHI
1375	4	1	125	भ्रुवो वुक् च	Bruvo vuk c	VIDHI
1376	4	1	126	कल्याण्यादीनामिनङ्	klyARyAdInAminN	VIDHI
1377	4	1	127	कुलटाया वा	kulwAyA vA	VIDHI
1378	4	1	128	चटकाया ऐरक्	cwkAyA Erk	VIDHI
1379	4	1	129	गोधाया ढ्रक्	goDAyA Qrk	VIDHI
1380	4	1	130	आरगुदीचाम्	ArgudIcAm	VIDHI
1381	4	1	131	क्षुद्राभ्यो वा	kzudrAByo vA	VIDHI
1382	4	1	132	पितृष्वसुश्छण्	pitfzvsuSCR	VIDHI
1383	4	1	133	ढकि लोपः	Qki lopH	VIDHI
1384	4	1	134	मातृष्वसुश्च	mAtfzvsuSc	VIDHI
1385	4	1	135	चतुष्पाद्भ्यो ढञ्	ctuzpAdByo QY	VIDHI
1386	4	1	136	गृष्ट्यादिभ्यश्च	gfzwyAdiBySc	VIDHI
1387	4	1	137	राजश्वशुराद्यत्	rAjSvSurAdyt	VIDHI
1388	4	1	138	क्षत्राद्घः	kztrAdGH	VIDHI
1389	4	1	139	कुलात् खः	kulAt KH	VIDHI
1390	4	1	140	अपूर्वपदादन्यतरस्यां यड्ढकञौ	apUrvpdAdnytrsyAM yqQkYO	VIDHI
1391	4	1	141	महाकुलादञ्खञौ	mhAkulAdYKYO	VIDHI
1392	4	1	142	दुष्कुलाड्ढक्	duzkulAqQk	VIDHI
1393	4	1	143	स्वसुश्छः	svsuSCH	VIDHI
1394	4	1	144	भ्रातुर्व्यच्च	BrAturvycc	VIDHI
1395	4	1	145	व्यन् सपत्ने	vyn sptne	VIDHI
1396	4	1	146	रेवत्यादिभ्यष्ठक्	revtyAdiByzWk	VIDHI
1397	4	1	147	गोत्रस्त्रियाः कुत्सने ण च	gotrstriyAH kutsne R c	VIDHI
1398	4	1	148	वृद्धाट्ठक् सौवीरेषु बहुलम्	vfdDAwWk sOvIrezu bhulm	VIDHI
1399	4	1	149	फेश्छ च	PeSC c	VIDHI
1400	4	1	150	फाण्टाहृतिमिमताभ्यां णफिञौ	PARwAhftimimtAByAM RPiYO	VIDHI
1401	4	1	151	कुर्वादिभ्यो ण्यः	kurvAdiByo RyH	VIDHI
1402	4	1	152	सेनान्तलक्षणकारिभ्यश्च	senAntlkzRkAriBySc	VIDHI
1403	4	1	153	उदीचामिञ्	udIcAmiY	VIDHI
1404	4	1	154	तिकादिभ्यः फिञ्	tikAdiByH PiY	VIDHI
1405	4	1	155	कौसल्यकार्मार्याभ्यां च	kOslykArmAryAByAM c	VIDHI
1406	4	1	156	अणो द्व्यचः	aRo dvycH	VIDHI
1407	4	1	157	उदीचां वृद्धादगोत्रात्	udIcAM vfdDAdgotrAt	VIDHI
1408	4	1	158	वाकिनादीनां कुक् च	vAkinAdInAM kuk c	VIDHI
1409	4	1	159	पुत्रान्तादन्यतरस्याम्	putrAntAdnytrsyAm	VIDHI
1410	4	1	160	प्राचामवृद्धात् फिन् बहुलम्	prAcAmvfdDAt Pin bhulm	VIDHI
1411	4	1	161	मनोर्जातावञ्यतौ षुक् च	mnorjAtAvYytO zuk c	VIDHI
1412	4	1	162	अपत्यं पौत्रप्रभृति गोत्रम्	aptyM pOtrprBfti gotrm	SAMJNA
1413	4	1	163	जीवति तु वंश्ये युवा	jIvti tu vMSye yuvA	SAMJNA
1414	4	1	164	भ्रातरि च ज्यायसि	BrAtri c jyAysi	SAMJNA
1415	4	1	165	वान्यस्मिन् सपिण्डे स्थविरतरे जीवति	vAnysmin spiRqe sTvirtre jIvti	SAMJNA
1416	4	1	166	वृद्धस्य च पूजायाम्	vfdDsy c pUjAyAm	SAMJNA
1417	4	1	167	यूनश्च कुत्सायाम्	yUnSc kutsAyAm	SAMJNA
1418	4	1	168	जनपदशब्दात् क्षत्रियादञ्	jnpdSbdAt kztriyAdY	VIDHI
1419	4	1	169	साल्वेयगान्धारिभ्यां च	sAlveygAnDAriByAM c	VIDHI
1420	4	1	170	द्व्यञ्मगधकलिङ्गसूरमसादण्	dvyYmgDkliNgsUrmsAdR	VIDHI
1421	4	1	171	वृद्धेत्कोसलाजादाञ्ञ्यङ्	vfdDetkoslAjAdAYYyN	VIDHI
1422	4	1	172	कुरुनादिभ्यो ण्यः	kurunAdiByo RyH	VIDHI
1423	4	1	173	साल्वावयवप्रत्यग्रथकलकूटाश्मकादिञ्	sAlvAvyvprtygrTklkUwASmkAdiY	VIDHI
1424	4	1	174	ते तद्राजाः	te tdrAjAH	SAMJNA
1425	4	1	175	कम्बोजाल्लुक्	kmbojAlluk	VIDHI
1426	4	1	176	स्त्रियामवन्तिकुन्तिकुरुभ्यश्च	striyAmvntikuntikuruBySc	VIDHI
1427	4	1	177	अतश्च	atSc	VIDHI
1428	4	1	178	न प्राच्यभर्गादियौधेयादिभ्यः	n prAcyBrgAdiyODeyAdiByH	VIDHI
1429	4	2	1	तेन रक्तं रागात्	ten rktM rAgAt	VIDHI
1430	4	2	2	लाक्षारोचनाशकलकर्दमाट्ठक्	lAkzArocnASklkrdmAwWk	VIDHI
1431	4	2	3	नक्षत्रेण युक्तः कालः	nkztreR yuktH kAlH	VIDHI
1432	4	2	4	लुबविशेषे	lubviSeze	VIDHI
1433	4	2	5	संज्ञायां श्रवणाश्वत्थाभ्याम्	sMjYAyAM SrvRASvtTAByAm	VIDHI
1434	4	2	6	द्वन्द्वाच्छः	dvndvAcCH	VIDHI
1435	4	2	7	दृष्टं साम	dfzwM sAm	VIDHI
1436	4	2	8	कलेर्ढक्	klerQk	VIDHI
1437	4	2	9	वामदेवाड्ड्यड्ड्यौ	vAmdevAqqyqqyO	VIDHI
1438	4	2	10	परिवृतो रथः	privfto rTH	VIDHI
1439	4	2	11	पाण्डुकम्बलादिनिः	pARqukmblAdiniH	VIDHI
1440	4	2	12	द्वैपवैयाघ्रादञ्	dvEpvEyAGrAdY	VIDHI
1441	4	2	13	कौमारापूर्ववचने	kOmArApUrvvcne	VIDHI
1442	4	2	14	तत्रोद्धृतममत्रेभ्यः	ttrodDftmmtreByH	VIDHI
1443	4	2	15	स्थण्डिलाच्छयितरि व्रते	sTRqilAcCyitri vrte	VIDHI
1444	4	2	16	संस्कृतं भक्षाः	sMskftM BkzAH	VIDHI
1445	4	2	17	शूलोखाद्यत्	SUloKAdyt	VIDHI
1446	4	2	18	दध्नष्ठक्	dDnzWk	VIDHI
1447	4	2	19	उदश्वितोऽन्यतरस्याम्	udSvitonytrsyAm	VIDHI
1448	4	2	20	क्षीराड्ढञ्	kzIrAqQY	VIDHI
1449	4	2	21	सास्मिन् पौर्णमासीति संज्ञायाम्	sAsmin pOrRmAsIti sMjYAyAm	VIDHI
1450	4	2	22	आग्रहायण्यश्वत्थाट्ठक्	AgrhAyRySvtTAwWk	VIDHI
1451	4	2	23	विभाषा फाल्गुनीश्रवणाकार्त्तिकीचैत्रीभ्यः	viBAzA PAlgunISrvRAkArttikIcEtrIByH	VIDHI
1452	4	2	24	सास्य देवता	sAsy devtA	VIDHI
1453	4	2	25	कस्येत्	ksyet	VIDHI
1454	4	2	26	शुक्राद्घन्	SukrAdGn	VIDHI
1455	4	2	27	अपोनप्त्रपान्नप्तृभ्यां घः	aponptrpAnnptfByAM GH	VIDHI
1456	4	2	28	छ च	C c	VIDHI
1457	4	2	29	महेन्द्राद्घाणौ च	mhendrAdGARO c	VIDHI
1458	4	2	30	सोमाट्ट्यण्	somAwwyR	VIDHI
1459	4	2	31	वाय्वृतुपित्रुषसो यत्	vAyvftupitruzso yt	VIDHI
1460	4	2	32	द्यावापृथिवीशुनासीरमरुत्वदग्नीषोमवास्तोष्पतिगृहमेधाच्छ च	dyAvApfTivISunAsIrmrutvdgnIzomvAstozptigfhmeDAcC c	VIDHI
1461	4	2	33	अग्नेर्ढक्	agnerQk	VIDHI
1462	4	2	34	कालेभ्यो भववत्	kAleByo Bvvt	ADHIKARA
1463	4	2	35	महाराजप्रोष्ठपदाट्ठञ्	mhArAjprozWpdAwWY	VIDHI
1464	4	2	36	पितृव्यमातुलमातामहपितामहाः	pitfvymAtulmAtAmhpitAmhAH	VIDHI
1465	4	2	37	तस्य समूहः	tsy smUhH	VIDHI
1466	4	2	38	भिक्षादिभ्योऽण्	BikzAdiByoR	VIDHI
1467	4	2	39	गोत्रोक्षोष्ट्रोरभ्रराजराजन्यराजपुत्रवत्समनुष्याजाद्वुञ्	gotrokzozwrorBrrAjrAjnyrAjputrvtsmnuzyAjAdvuY	VIDHI
1468	4	2	40	केदाराद्यञ् च	kedArAdyY c	VIDHI
1469	4	2	41	ठञ् कवचिनश्च	WY kvcinSc	VIDHI
1470	4	2	42	ब्राह्मणमाणववाडवाद्यन्	brAhmRmARvvAqvAdyn	VIDHI
1471	4	2	43	ग्रामजनबन्धुसहायेभ्यः तल्	grAmjnbnDushAyeByH tl	VIDHI
1472	4	2	44	अनुदात्तादेरञ्	anudAttAderY	VIDHI
1473	4	2	45	खण्डिकादिभ्यश्च	KRqikAdiBySc	VIDHI
1474	4	2	46	चरणेभ्यो धर्मवत्	crReByo Drmvt	ADHIKARA
1475	4	2	47	अचित्तहस्तिधेनोष्ठक्	acitthstiDenozWk	VIDHI
1476	4	2	48	केशाश्वाभ्यां यञ्छावन्यतरस्याम्	keSASvAByAM yYCAvnytrsyAm	VIDHI
1477	4	2	49	पाशादिभ्यो यः	pASAdiByo yH	VIDHI
1478	4	2	50	खलगोरथात्	KlgorTAt	VIDHI
1479	4	2	51	इनित्रकट्यचश्च	initrkwycSc	VIDHI
1480	4	2	52	विषयो देशे	vizyo deSe	VIDHI
1481	4	2	53	राजन्यादिभ्यो वुञ्	rAjnyAdiByo vuY	VIDHI
1482	4	2	54	भौरिक्याद्यैषुकार्यादिभ्यो विधल्भक्तलौ	BOrikyAdyEzukAryAdiByo viDlBktlO	VIDHI
1483	4	2	55	सोऽस्यादिरिति च्छन्दसः प्रगाथेषु	sosyAdiriti cCndsH prgATezu	VIDHI
1484	4	2	56	संग्रामे प्रयोजनयोद्धृभ्यः	sMgrAme pryojnyodDfByH	VIDHI
1485	4	2	57	तदस्यां प्रहरणमिति क्रीडायाम् णः	tdsyAM prhrRmiti krIqAyAm RH	VIDHI
1486	4	2	58	घञः साऽस्यां क्रियेति ञः	GYH sAsyAM kriyeti YH	VIDHI
1487	4	2	59	तदधीते तद्वेद	tdDIte tdved	VIDHI
1488	4	2	60	क्रतूक्थादिसूत्रान्ताट्ठक्	krtUkTAdisUtrAntAwWk	VIDHI
1489	4	2	61	क्रमादिभ्यो वुन्	krmAdiByo vun	VIDHI
1490	4	2	62	अनुब्राह्मणादिनिः	anubrAhmRAdiniH	VIDHI
1491	4	2	63	वसन्तादिभ्यष्ठक्	vsntAdiByzWk	VIDHI
1492	4	2	64	प्रोक्ताल्लुक्	proktAlluk	VIDHI
