unadi_id	sutra_deva	sutra_slp1	pratyay_deva	pratyay_slp1	sk_commentary	sutra_ref
4060	वहिवस्यर्तिभ्यश्चित्	vahivasyartiByaScit	अति	ati	वहतिः पवनः । वसतिर्गृहयामिन्योः । अरतिः क्रोधः ।	
4061	अञ्चेः को वा	aYceH ko vA	अति	ati	अङ्कतिः । अञ्चतिर्वातः ।	
4062	हन्तेरंह च	hanteraMha ca	अति	ati	हन्तेरतिः स्यादंहादेशश्च धातोः । हन्ति दुरितमनया अंहतिर्दानम् प्रादेशनं निर्वपणमपवर्जनमंहतिः ।	
4063	रमेर्नित्	ramernit	अति	ati	रमतिः कालकामयोः ।	
4064	सूङः क्रिः	sUNaH kriH	क्रि	kri	सूरिः ।	
4065	अदिशदिभूशुभिभ्यः क्रिन्	adiSadiBUSuBiByaH krin	क्रिन्	krin	अद्रिः । शद्रिः । शर्करा । भूरि प्रचुरम् । शुभ्रिर्ब्रह्मा ।	
4066	वङ्क्र्यादयश्च	vaNkryAdayaSca	क्रिन्	krin	क्रिन्नन्ता निपात्यन्ते । वङ्क्रिर्वाद्यभेदो गृहदारु पार्श्वास्थि च । वप्रिः क्षेत्रम् । अंह्रिरङ्घ्रिश्च चरणः । तदिः सौत्रो धातुः । तन्द्रिर्मोहः बाहुलकाद्गुणः । भेरिः ।	
4067	राशदिभ्यां त्रिप्	rASadiByAM trip	त्रिप्	trip	रात्रिः शन्त्रिः । कुञ्जरः ।	
4068	अदेस्त्रिनिश्च	adestriniSca	त्रिन्	trin	चात्त्रिप् । अन्त्री । अन्त्रिणौ । अन्त्रिणः । अन्त्रिः । अन्त्री । अन्त्रयः ।	
4069	पतेरत्रिन्	pateratrin	अत्रिन्	atrin	पतत्रिः पक्षी ।	
4070	मृकणिभ्यामीचिः	mfkaRiByAmIciH	ईचि	Ici	मरीचिः कणीचिः पल्लवो निनादश्च ।	
4071	श्वयतेश्चित्	SvayateScit	ईचि	Ici	श्वयीचिर्व्याधिः ।	
4072	वेञो डिच्च	veYo qicca	ईचि	Ici	वीचिस्तरङ्गः । नञ्समासे अवीचिर्नरकभेदः ।	
4073	ऋहनिभ्यामूषन्	fhaniByAmUzan	ऊषन्	Uzan	अरूषः सूर्यः । हनूषो राक्षसः ।	
4074	पुरः कुषन्	puraH kuzan	कुषन्	kuzan	पुर अग्रगमने । पुरुषः । [[6.3.137]] <<अन्येषामपि –>> इति दीर्घः । पूरुषः ।	
4075	पॄनहिकलिभ्य उषच्	pFnahikaliBya uzac	उषच्	uzac	परुषम् । नहुषः । कलुषम् ।	
4076	पीयेरूषन्	pIyerUzan	ऊषन्	Uzan	पीय इति सौत्रो धातुः । पीयूषम् । बाहुलकाद्गुणे पेयूषोऽभिनवं पयः ।	
4077	मस्जेर्नुम् च	masjernum ca	ऊषन्	Uzan	मञ्जूषा ।	
4078	गडेश्च	gaqeSca	ऊषन्	Uzan	गण्डूषः । गण्डूषा ।	
4079	अर्तेररुः	arteraruH	अरु	aru	अररुः शत्रुः । अररू । अररवः ।	
4080	कुटः किच्च	kuwaH kicca	अरु	aru	कुटरुर्वस्त्रगृहम् । कित्वप्रयोजनं चिन्त्यम् ।	
4081	शकादिभ्योऽटन्	SakAdiByowan	अटन्	awan	शकटोऽस्त्रियाम् । शकिर्गत्यर्थः । कङ्कटः सन्नाहः । देवटः शिल्पी । करट इत्यादि ।	
4082	कृकदिकडिकटिभ्योऽम्बच्	kfkadikaqikawiByombac	अबच्	abac	करम्बं व्यामिश्रम् । कदिकडी सौत्रौ । कदम्बो वृक्षभेदः । कडम्बोऽग्रभागः । कटम्बो वादित्रम् ।	
4083	कदेर्णित्पक्षिणि	kaderRitpakziRi	अबच्	abac	कादम्बः कलहंसः ।	
4084	कलिकर्द्योरमः	kalikardyoramaH	अम	ama	कलमः । कर्दमः ।	
4085	कुणिपुल्योः किन्दच्	kuRipulyoH kindac	किन्दच्	kindac	कुण शब्दोपकरणयोः । कुणिन्दः शब्दः । पुलिन्दो जातिविशेषः ।	
4086	कुपेर्वा वश्च	kupervA vaSca	किन्दच्	kindac	कुपिन्दकुविन्दौ तन्तुवाये ।	
4087	नौ षञ्जेर्घथिन्	nO zaYjerGaTin	घथिन्	GaTin	निषङ्गथिरालिङ्गकः ।	
4088	उद्यर्तेश्चित्	udyarteScit	घथिन्	GaTin	उदरथिः समुद्रः ।	
4089	सर्तेर्णिच्च	sarterRicca	घथिन्	GaTin	सारथिः ।	
4090	खर्जिपिञ्जादिभ्य ऊरोलचौ	KarjipiYjAdiBya UrolacO	ऊर्, उलच्	Ur, ulac	खर्जूरः । कर्पूरः । वल्लूरं शुष्कमांसम् । पिञ्जूलं कुशवर्तिः । << लङ्गेर्वृद्धिश्च >> (गणसूत्रम् 201) ।   लाङ्गूलम् । कुसूलः । << तमेर्बुग्वृद्धिश्च >> (गणसूत्रम् 202) । ताम्बूलम् । << शृणातेर्दुग्वृद्धिश्च >> (गणसूत्रम् 203) । शार्दूलः । << दुक्वोः कुक्च >> (गणसूत्रम् 204) । दुकूलम् । कुकूलम् ।	
4091	कुवश्चट् दीर्घश्च	kuvaScaw dIrGaSca	चट्	caw	कूची चित्रलेखनिका ।	
4092	समीणः	samIRaH	चट्	caw	समीचः समुद्रः । समीची हरिणी ।	
4093	सिवेष्टेरू च	sivezwerU ca	चट्	caw	सूचो दर्भाङ्कुरः । सूची ।	
4094	शमेर्बन्	Samerban	बन्	ban	शम्बो मुसलम् ।	
4095	उल्बादयश्च	ulbAdayaSca	बन्	ban	बन्नन्ता निपात्यन्ते । उच समवाये । चस्य लत्वं गुणाभावश्च । उल्बो गर्भाशयः । शुल्बं ताम्रम् । बिम्बम् ।	
4096	स्थः स्तोऽम्बजबकौ	sTaH stombajabakO	अम्बज्, अबक	ambaj, abaka	तिष्ठतेरम्बच् अबक एतौ स्तस्तादेशश्च । स्तम्बो गुच्छस्तृणादिनः । स्तबकः पुष्पगुच्छः ।	
